,exp_iso3,group,year,av_degree,clustering,modularity,avg_duration,super,seq0.5,seq0.75
3294,GRL,haddock,1997,8.30434782608696,0.412026726057906,0.0120336613579672,0,1.035906,0,0
3295,BEL,haddock,1998,9.07692307692308,0.47789824854045,0,0.833333333333333,0.327032799,1,1
3296,CAN,haddock,1998,9.07692307692308,0.47789824854045,0,1,0.432974828,1,1
3297,DEU,haddock,1998,9.07692307692308,0.47789824854045,0,0.5,0.5086081,0,1
3298,DNK,haddock,1998,9.07692307692308,0.47789824854045,0,0.705882352941177,0.2787761,1,1
3299,ESP,haddock,1998,9.07692307692308,0.47789824854045,0,0.25,0.4954918,1,1
3300,FRA,haddock,1998,9.07692307692308,0.47789824854045,0,1,0.6511728,0,1
3301,GBR,haddock,1998,9.07692307692308,0.47789824854045,0,0.684210526315789,0.766826,0,0
3302,IRL,haddock,1998,9.07692307692308,0.47789824854045,0,0.75,1.546226,0,0
3303,ISL,haddock,1998,9.07692307692308,0.47789824854045,0,0.555555555555556,1.449827,0,0
3304,NLD,haddock,1998,9.07692307692308,0.47789824854045,0,0.5,0.1495526,1,1
3305,NOR,haddock,1998,9.07692307692308,0.47789824854045,0,0.736842105263158,0.9853185,0,0
3306,RUS,haddock,1998,9.07692307692308,0.47789824854045,0,0.7,1.120041,0,0
3307,SWE,haddock,1998,9.07692307692308,0.47789824854045,0,0.833333333333333,0.305608,1,1
3308,USA,haddock,1998,9.07692307692308,0.47789824854045,0,0.4,0.616921503,0,1
3309,GRL,haddock,1998,9.07692307692308,0.47789824854045,0,0,1.095743,0,0
3310,BEL,haddock,1999,9.80487804878049,0.477523949889462,0.00950471522982095,1,0.265632024,1,1
3311,CAN,haddock,1999,9.80487804878049,0.477523949889462,0.00950471522982095,0.25,0.524740268,0,1
3312,DEU,haddock,1999,9.80487804878049,0.477523949889462,0.00950471522982095,0.714285714285714,0.4946252,1,1
3313,DNK,haddock,1999,9.80487804878049,0.477523949889462,0.00950471522982095,0.764705882352941,0.2643424,1,1
3314,ESP,haddock,1999,9.80487804878049,0.477523949889462,0.00950471522982095,0.2,0.4910565,1,1
3315,FRA,haddock,1999,9.80487804878049,0.477523949889462,0.00950471522982095,0.777777777777778,0.6509683,0,1
3316,GBR,haddock,1999,9.80487804878049,0.477523949889462,0.00950471522982095,0.65,0.906379,0,0
3317,IRL,haddock,1999,9.80487804878049,0.477523949889462,0.00950471522982095,1,1.241807,0,0
3318,ISL,haddock,1999,9.80487804878049,0.477523949889462,0.00950471522982095,0.444444444444444,1.518967,0,0
3319,NLD,haddock,1999,9.80487804878049,0.477523949889462,0.00950471522982095,0.4,0.1509432,1,1
3320,NOR,haddock,1999,9.80487804878049,0.477523949889462,0.00950471522982095,0.666666666666667,0.9931634,0,0
3321,RUS,haddock,1999,9.80487804878049,0.477523949889462,0.00950471522982095,0.4375,1.135954,0,0
3322,SWE,haddock,1999,9.80487804878049,0.477523949889462,0.00950471522982095,0.625,0.2680344,1,1
3323,USA,haddock,1999,9.80487804878049,0.477523949889462,0.00950471522982095,0.111111111111111,0.578290781,0,1
3324,GRL,haddock,1999,9.80487804878049,0.477523949889462,0.00950471522982095,0,NA,NA,NA
3325,BEL,haddock,2000,9.64102564102564,0.495246326707001,0.00735626980534188,1,0.265456311,1,1
3326,CAN,haddock,2000,9.64102564102564,0.495246326707001,0.00735626980534188,0.333333333333333,0.56313377,0,1
3327,DEU,haddock,2000,9.64102564102564,0.495246326707001,0.00735626980534188,0.555555555555556,0.4092116,1,1
3328,DNK,haddock,2000,9.64102564102564,0.495246326707001,0.00735626980534188,0.75,0.2530754,1,1
3329,ESP,haddock,2000,9.64102564102564,0.495246326707001,0.00735626980534188,1,0.446173,1,1
3330,FRA,haddock,2000,9.64102564102564,0.495246326707001,0.00735626980534188,0.75,0.613206,0,1
3331,GBR,haddock,2000,9.64102564102564,0.495246326707001,0.00735626980534188,0.666666666666667,0.8299776,0,0
3332,GRL,haddock,2000,9.64102564102564,0.495246326707001,0.00735626980534188,0,1.232872,0,0
3333,IRL,haddock,2000,9.64102564102564,0.495246326707001,0.00735626980534188,0.75,1.17806,0,0
3334,ISL,haddock,2000,9.64102564102564,0.495246326707001,0.00735626980534188,0.545454545454545,1.517138,0,0
3335,NLD,haddock,2000,9.64102564102564,0.495246326707001,0.00735626980534188,0.5,0.1574451,1,1
3336,NOR,haddock,2000,9.64102564102564,0.495246326707001,0.00735626980534188,0.571428571428571,0.9859987,0,0
3337,RUS,haddock,2000,9.64102564102564,0.495246326707001,0.00735626980534188,0.5,1.153469,0,0
3338,SWE,haddock,2000,9.64102564102564,0.495246326707001,0.00735626980534188,0.555555555555556,0.2688199,1,1
3339,USA,haddock,2000,9.64102564102564,0.495246326707001,0.00735626980534188,0.125,0.533879107,0,1
3340,BEL,haddock,2001,9.26829268292683,0.494505494505495,0.000193905817174489,1,0.201220024,1,1
3341,CAN,haddock,2001,9.26829268292683,0.494505494505495,0.000193905817174489,0.5,0.412567043,1,1
3342,DEU,haddock,2001,9.26829268292683,0.494505494505495,0.000193905817174489,0.714285714285714,0.430099,1,1
3343,DNK,haddock,2001,9.26829268292683,0.494505494505495,0.000193905817174489,0.647058823529412,0.2680218,1,1
3344,ESP,haddock,2001,9.26829268292683,0.494505494505495,0.000193905817174489,0.6,0.6279473,0,1
3345,FRA,haddock,2001,9.26829268292683,0.494505494505495,0.000193905817174489,0.666666666666667,0.465543,1,1
3346,GBR,haddock,2001,9.26829268292683,0.494505494505495,0.000193905817174489,0.458333333333333,0.8338371,0,0
3347,IRL,haddock,2001,9.26829268292683,0.494505494505495,0.000193905817174489,0.857142857142857,1.361503,0,0
3348,ISL,haddock,2001,9.26829268292683,0.494505494505495,0.000193905817174489,0.538461538461538,1.588479,0,0
3349,NLD,haddock,2001,9.26829268292683,0.494505494505495,0.000193905817174489,0.714285714285714,0.154884,1,1
3350,NOR,haddock,2001,9.26829268292683,0.494505494505495,0.000193905817174489,0.571428571428571,0.9884852,0,0
3351,RUS,haddock,2001,9.26829268292683,0.494505494505495,0.000193905817174489,0.4375,1.177702,0,0
3352,SWE,haddock,2001,9.26829268292683,0.494505494505495,0.000193905817174489,0.857142857142857,0.2885851,1,1
3353,USA,haddock,2001,9.26829268292683,0.494505494505495,0.000193905817174489,0.25,0.549997018,0,1
3354,GRL,haddock,2001,9.26829268292683,0.494505494505495,0.000193905817174489,0.5,1.082816,0,0
3355,BEL,haddock,2002,11.1666666666667,0.498871331828442,0,1,0.219461698,1,1
3356,CAN,haddock,2002,11.1666666666667,0.498871331828442,0,0.666666666666667,0.461455622,1,1
3357,DEU,haddock,2002,11.1666666666667,0.498871331828442,0,0.555555555555556,0.5498982,0,1
3358,DNK,haddock,2002,11.1666666666667,0.498871331828442,0,0.631578947368421,0.2938151,1,1
3359,ESP,haddock,2002,11.1666666666667,0.498871331828442,0,0.5,0.5052259,0,1
3360,FRA,haddock,2002,11.1666666666667,0.498871331828442,0,0.777777777777778,0.4796595,1,1
3361,GBR,haddock,2002,11.1666666666667,0.498871331828442,0,0.666666666666667,0.8747312,0,0
3362,IRL,haddock,2002,11.1666666666667,0.498871331828442,0,0.857142857142857,1.238803,0,0
3363,ISL,haddock,2002,11.1666666666667,0.498871331828442,0,0.5,1.840061,0,0
3364,NLD,haddock,2002,11.1666666666667,0.498871331828442,0,0.416666666666667,0.1508023,1,1
3365,NOR,haddock,2002,11.1666666666667,0.498871331828442,0,0.666666666666667,0.9292749,0,0
3366,RUS,haddock,2002,11.1666666666667,0.498871331828442,0,0.714285714285714,1.264945,0,0
3367,SWE,haddock,2002,11.1666666666667,0.498871331828442,0,0.75,0.2584405,1,1
3368,USA,haddock,2002,11.1666666666667,0.498871331828442,0,0.2,0.433030433,1,1
3369,GRL,haddock,2002,11.1666666666667,0.498871331828442,0,0.5,1.358506,0,0
3370,BEL,haddock,2003,10.1578947368421,0.489660265878877,0.0155440414507772,0.833333333333333,0.251077448,1,1
3371,CAN,haddock,2003,10.1578947368421,0.489660265878877,0.0155440414507772,1,0.376145098,1,1
3372,DEU,haddock,2003,10.1578947368421,0.489660265878877,0.0155440414507772,0.6,0.3037696,1,1
3373,DNK,haddock,2003,10.1578947368421,0.489660265878877,0.0155440414507772,0.65,0.2971885,1,1
3374,ESP,haddock,2003,10.1578947368421,0.489660265878877,0.0155440414507772,0.6,0.6360866,0,1
3375,FRA,haddock,2003,10.1578947368421,0.489660265878877,0.0155440414507772,0.75,0.4420191,1,1
3376,GBR,haddock,2003,10.1578947368421,0.489660265878877,0.0155440414507772,0.631578947368421,0.8098333,0,0
3377,IRL,haddock,2003,10.1578947368421,0.489660265878877,0.0155440414507772,0.857142857142857,1.265665,0,0
3378,ISL,haddock,2003,10.1578947368421,0.489660265878877,0.0155440414507772,0.642857142857143,1.748545,0,0
3379,NLD,haddock,2003,10.1578947368421,0.489660265878877,0.0155440414507772,0.333333333333333,0.1515647,1,1
3380,NOR,haddock,2003,10.1578947368421,0.489660265878877,0.0155440414507772,0.666666666666667,0.9139948,0,0
3381,RUS,haddock,2003,10.1578947368421,0.489660265878877,0.0155440414507772,0.928571428571429,1.340752,0,0
3382,SWE,haddock,2003,10.1578947368421,0.489660265878877,0.0155440414507772,0.75,0.2211533,1,1
3383,USA,haddock,2003,10.1578947368421,0.489660265878877,0.0155440414507772,0.25,0.545871989,0,1
3384,GRL,haddock,2003,10.1578947368421,0.489660265878877,0.0155440414507772,0.5,1.03087,0,0
3385,BEL,haddock,2004,8.75,0.412057178371659,0,0.666666666666667,0.223275569,1,1
3386,CAN,haddock,2004,8.75,0.412057178371659,0,0.2,0.375330184,1,1
3387,DEU,haddock,2004,8.75,0.412057178371659,0,0.5,0.3428201,1,1
3388,DNK,haddock,2004,8.75,0.412057178371659,0,0.833333333333333,0.32231,1,1
3389,ESP,haddock,2004,8.75,0.412057178371659,0,0.8,0.4606402,1,1
3390,FRA,haddock,2004,8.75,0.412057178371659,0,0.875,0.5215724,0,1
3391,GBR,haddock,2004,8.75,0.412057178371659,0,0.705882352941177,0.8881625,0,0
3392,IRL,haddock,2004,8.75,0.412057178371659,0,0.666666666666667,1.335236,0,0
3393,ISL,haddock,2004,8.75,0.412057178371659,0,0.588235294117647,1.612333,0,0
3394,NLD,haddock,2004,8.75,0.412057178371659,0,0.333333333333333,0.180821,1,1
3395,NOR,haddock,2004,8.75,0.412057178371659,0,0.464285714285714,0.9848056,0,0
3396,RUS,haddock,2004,8.75,0.412057178371659,0,0.705882352941177,1.278111,0,0
3397,SWE,haddock,2004,8.75,0.412057178371659,0,0.6,0.1898946,1,1
3398,USA,haddock,2004,8.75,0.412057178371659,0,0.25,0.425797827,1,1
3399,GRL,haddock,2004,8.75,0.412057178371659,0,0.5,1.048161,0,0
3400,BEL,haddock,2005,9.34782608695652,0.438670694864048,0.0269551108707411,1,0.196669756,1,1
3401,CAN,haddock,2005,9.34782608695652,0.438670694864048,0.0269551108707411,0.25,0.422546223,1,1
3402,DEU,haddock,2005,9.34782608695652,0.438670694864048,0.0269551108707411,0.555555555555556,0.4002763,1,1
3403,DNK,haddock,2005,9.34782608695652,0.438670694864048,0.0269551108707411,0.555555555555556,0.3505122,1,1
3404,ESP,haddock,2005,9.34782608695652,0.438670694864048,0.0269551108707411,0.833333333333333,0.8378554,0,0
3405,FRA,haddock,2005,9.34782608695652,0.438670694864048,0.0269551108707411,0.6,0.5692991,0,1
3406,GBR,haddock,2005,9.34782608695652,0.438670694864048,0.0269551108707411,0.764705882352941,0.6796536,0,1
3407,IRL,haddock,2005,9.34782608695652,0.438670694864048,0.0269551108707411,0.75,1.29351,0,0
3408,ISL,haddock,2005,9.34782608695652,0.438670694864048,0.0269551108707411,0.6,1.711097,0,0
3409,NLD,haddock,2005,9.34782608695652,0.438670694864048,0.0269551108707411,0.384615384615385,0.2091344,1,1
3410,NOR,haddock,2005,9.34782608695652,0.438670694864048,0.0269551108707411,0.75,0.9212345,0,0
3411,RUS,haddock,2005,9.34782608695652,0.438670694864048,0.0269551108707411,0.6,1.409386,0,0
3412,SWE,haddock,2005,9.34782608695652,0.438670694864048,0.0269551108707411,0.6,0.17843,1,1
3413,USA,haddock,2005,9.34782608695652,0.438670694864048,0.0269551108707411,0.0909090909090909,0.545466459,0,1
3414,GRL,haddock,2005,9.34782608695652,0.438670694864048,0.0269551108707411,1,0.9180198,0,0
3415,BEL,haddock,2006,9.11111111111111,0.481188118811881,0.0412373587150505,0.428571428571429,0.23103745,1,1
3416,CAN,haddock,2006,9.11111111111111,0.481188118811881,0.0412373587150505,0.5,0.387511437,1,1
3417,DEU,haddock,2006,9.11111111111111,0.481188118811881,0.0412373587150505,0.6,0.4653396,1,1
3418,DNK,haddock,2006,9.11111111111111,0.481188118811881,0.0412373587150505,0.714285714285714,0.4075885,1,1
3419,ESP,haddock,2006,9.11111111111111,0.481188118811881,0.0412373587150505,0.571428571428571,0.4757748,1,1
3420,FRA,haddock,2006,9.11111111111111,0.481188118811881,0.0412373587150505,0.75,0.4695125,1,1
3421,GBR,haddock,2006,9.11111111111111,0.481188118811881,0.0412373587150505,0.6,0.7988664,0,0
3422,IRL,haddock,2006,9.11111111111111,0.481188118811881,0.0412373587150505,1,1.208773,0,0
3423,ISL,haddock,2006,9.11111111111111,0.481188118811881,0.0412373587150505,0.769230769230769,1.553281,0,0
3424,NLD,haddock,2006,9.11111111111111,0.481188118811881,0.0412373587150505,0.636363636363636,0.2153698,1,1
3425,NOR,haddock,2006,9.11111111111111,0.481188118811881,0.0412373587150505,0.75,0.9538813,0,0
3426,RUS,haddock,2006,9.11111111111111,0.481188118811881,0.0412373587150505,0.928571428571429,1.307081,0,0
3427,SWE,haddock,2006,9.11111111111111,0.481188118811881,0.0412373587150505,0.545454545454545,0.1847038,1,1
3428,USA,haddock,2006,9.11111111111111,0.481188118811881,0.0412373587150505,0.111111111111111,0.428511003,1,1
3429,GRL,haddock,2006,9.11111111111111,0.481188118811881,0.0412373587150505,0.333333333333333,1.052123,0,0
3430,BEL,haddock,2007,7.21428571428571,0.38121546961326,0.035057837466915,0.6,0.315009703,1,1
3431,CAN,haddock,2007,7.21428571428571,0.38121546961326,0.035057837466915,0.666666666666667,0.387796636,1,1
3432,DEU,haddock,2007,7.21428571428571,0.38121546961326,0.035057837466915,0.875,0.5888957,0,1
3433,DNK,haddock,2007,7.21428571428571,0.38121546961326,0.035057837466915,0.846153846153846,0.41543,1,1
3434,ESP,haddock,2007,7.21428571428571,0.38121546961326,0.035057837466915,0.25,0.8482035,0,0
3435,FRA,haddock,2007,7.21428571428571,0.38121546961326,0.035057837466915,0.75,0.4030281,1,1
3436,GBR,haddock,2007,7.21428571428571,0.38121546961326,0.035057837466915,0.555555555555556,0.6915738,0,1
3437,IRL,haddock,2007,7.21428571428571,0.38121546961326,0.035057837466915,0.666666666666667,1.286655,0,0
3438,ISL,haddock,2007,7.21428571428571,0.38121546961326,0.035057837466915,0.733333333333333,1.162126,0,0
3439,NLD,haddock,2007,7.21428571428571,0.38121546961326,0.035057837466915,0.24,0.2253271,1,1
3440,NOR,haddock,2007,7.21428571428571,0.38121546961326,0.035057837466915,0.75,1.006972,0,0
3441,RUS,haddock,2007,7.21428571428571,0.38121546961326,0.035057837466915,0.714285714285714,1.607043,0,0
3442,SWE,haddock,2007,7.21428571428571,0.38121546961326,0.035057837466915,0.727272727272727,0.1560406,1,1
3443,USA,haddock,2007,7.21428571428571,0.38121546961326,0.035057837466915,0.428571428571429,0.34782444,1,1
3444,GRL,haddock,2007,7.21428571428571,0.38121546961326,0.035057837466915,1,1.036594,0,0
3445,BEL,haddock,2008,7.76271186440678,0.369402985074627,0.0111935317785702,0.5,0.34660398,1,1
3446,CAN,haddock,2008,7.76271186440678,0.369402985074627,0.0111935317785702,0.333333333333333,0.386460323,1,1
3447,DEU,haddock,2008,7.76271186440678,0.369402985074627,0.0111935317785702,0.777777777777778,0.566881,0,1
3448,DNK,haddock,2008,7.76271186440678,0.369402985074627,0.0111935317785702,0.714285714285714,0.4273587,1,1
3449,ESP,haddock,2008,7.76271186440678,0.369402985074627,0.0111935317785702,0.428571428571429,0.6347738,0,1
3450,FRA,haddock,2008,7.76271186440678,0.369402985074627,0.0111935317785702,0.6,0.4295515,1,1
3451,GBR,haddock,2008,7.76271186440678,0.369402985074627,0.0111935317785702,0.473684210526316,0.6613518,0,1
3452,IRL,haddock,2008,7.76271186440678,0.369402985074627,0.0111935317785702,0.5,1.294555,0,0
3453,NLD,haddock,2008,7.76271186440678,0.369402985074627,0.0111935317785702,0.24,0.2431619,1,1
3454,NOR,haddock,2008,7.76271186440678,0.369402985074627,0.0111935317785702,0.75,0.9980261,0,0
3455,RUS,haddock,2008,7.76271186440678,0.369402985074627,0.0111935317785702,0.625,1.344243,0,0
3456,SWE,haddock,2008,7.76271186440678,0.369402985074627,0.0111935317785702,0.666666666666667,0.1328532,1,1
3457,USA,haddock,2008,7.76271186440678,0.369402985074627,0.0111935317785702,0.5,0.540821489,0,1
3458,ISL,haddock,2008,7.76271186440678,0.369402985074627,0.0111935317785702,0.588235294117647,1.384621,0,0
3459,GRL,haddock,2008,7.76271186440678,0.369402985074627,0.0111935317785702,0.2,1.086288,0,0
3460,BEL,haddock,2009,7.44262295081967,0.336476426799007,0.00950920840691649,0.666666666666667,0.373364233,1,1
3461,CAN,haddock,2009,7.44262295081967,0.336476426799007,0.00950920840691649,0.333333333333333,0.450776028,1,1
3462,DEU,haddock,2009,7.44262295081967,0.336476426799007,0.00950920840691649,0.538461538461538,0.6221163,0,1
3463,DNK,haddock,2009,7.44262295081967,0.336476426799007,0.00950920840691649,0.526315789473684,0.4579973,1,1
3464,ESP,haddock,2009,7.44262295081967,0.336476426799007,0.00950920840691649,0.272727272727273,0.8187213,0,0
3465,FRA,haddock,2009,7.44262295081967,0.336476426799007,0.00950920840691649,0.6,0.4643618,1,1
3466,GBR,haddock,2009,7.44262295081967,0.336476426799007,0.00950920840691649,0.555555555555556,0.6581168,0,1
3467,GRL,haddock,2009,7.44262295081967,0.336476426799007,0.00950920840691649,0.2,1.029853,0,0
3468,IRL,haddock,2009,7.44262295081967,0.336476426799007,0.00950920840691649,0.666666666666667,1.301037,0,0
3469,NLD,haddock,2009,7.44262295081967,0.336476426799007,0.00950920840691649,0.285714285714286,0.2404663,1,1
3470,NOR,haddock,2009,7.44262295081967,0.336476426799007,0.00950920840691649,0.652173913043478,1.038001,0,0
3471,RUS,haddock,2009,7.44262295081967,0.336476426799007,0.00950920840691649,0.833333333333333,1.436136,0,0
3472,SWE,haddock,2009,7.44262295081967,0.336476426799007,0.00950920840691649,0.75,0.1310374,1,1
3473,USA,haddock,2009,7.44262295081967,0.336476426799007,0.00950920840691649,0.375,0.54797756,0,1
3474,ISL,haddock,2009,7.44262295081967,0.336476426799007,0.00950920840691649,0.578947368421053,1.357074,0,0
3475,BEL,haddock,2010,7.35384615384615,0.336168084042021,0.000148806918646494,0.8,0.384537336,1,1
3476,CAN,haddock,2010,7.35384615384615,0.336168084042021,0.000148806918646494,0.333333333333333,0.445346183,1,1
3477,DEU,haddock,2010,7.35384615384615,0.336168084042021,0.000148806918646494,0.7,0.4473566,1,1
